=== Job Info ===
host      : chopin
jobid     : 1162780
scenario  : 1
early_rate: 1.0
v2v_rate  : 1.0
run_id    : 31
config    : scenarios/JIP/configs/config_scenario_1.toml
start     : Tue Jul  7 22:25:14 JST 2026
Step #0.00 (0ms ?*RT. ?UPS, TraCI: 351ms, vehicles TOT 1 ACT 1 BUF 0)                     Step #100.00 (0ms ?*RT. ?UPS, TraCI: 40ms, vehicles TOT 26 ACT 26 BUF 0)                  Step #200.00 (0ms ?*RT. ?UPS, TraCI: 81ms, vehicles TOT 51 ACT 51 BUF 0)                  Step #300.00 (1ms ~= 1000.00*RT, ~77000.00UPS, TraCI: 110ms, vehicles TOT 77 ACT 77 BUF 0)Step #400.00 (0ms ?*RT. ?UPS, TraCI: 237ms, vehicles TOT 104 ACT 104 BUF 0)               Step #500.00 (1ms ~= 1000.00*RT, ~131000.00UPS, TraCI: 345ms, vehicles TOT 131 ACT 131 BUFStep #600.00 (0ms ?*RT. ?UPS, TraCI: 424ms, vehicles TOT 158 ACT 158 BUF 0)               Step #700.00 (1ms ~= 1000.00*RT, ~186000.00UPS, TraCI: 602ms, vehicles TOT 186 ACT 186 BUFStep #800.00 (0ms ?*RT. ?UPS, TraCI: 641ms, vehicles TOT 215 ACT 215 BUF 0)               Step #900.00 (0ms ?*RT. ?UPS, TraCI: 824ms, vehicles TOT 246 ACT 244 BUF 0)               Step #1000.00 (1ms ~= 1000.00*RT, ~274000.00UPS, TraCI: 944ms, vehicles TOT 284 ACT 274 BUStep #1100.00 (1ms ~= 1000.00*RT, ~301000.00UPS, TraCI: 934ms, vehicles TOT 325 ACT 301 BUStep #1200.00 (2ms ~= 500.00*RT, ~164500.00UPS, TraCI: 1402ms, vehicles TOT 374 ACT 329 BUStep #1300.00 (1ms ~= 1000.00*RT, ~350000.00UPS, TraCI: 1179ms, vehicles TOT 420 ACT 350 BStep #1400.00 (2ms ~= 500.00*RT, ~184500.00UPS, TraCI: 1122ms, vehicles TOT 470 ACT 369 BUStep #1500.00 (1ms ~= 1000.00*RT, ~355000.00UPS, TraCI: 973ms, vehicles TOT 490 ACT 355 BUStep #1600.00 (1ms ~= 1000.00*RT, ~338000.00UPS, TraCI: 801ms, vehicles TOT 513 ACT 338 BUStep #1700.00 (1ms ~= 1000.00*RT, ~338000.00UPS, TraCI: 915ms, vehicles TOT 527 ACT 338 BUStep #1800.00 (1ms ~= 1000.00*RT, ~367000.00UPS, TraCI: 814ms, vehicles TOT 571 ACT 367 BUStep #1900.00 (1ms ~= 1000.00*RT, ~388000.00UPS, TraCI: 754ms, vehicles TOT 618 ACT 388 BUStep #2000.00 (1ms ~= 1000.00*RT, ~400000.00UPS, TraCI: 522ms, vehicles TOT 651 ACT 400 BUStep #2100.00 (1ms ~= 1000.00*RT, ~399000.00UPS, TraCI: 347ms, vehicles TOT 676 ACT 399 BUStep #2200.00 (1ms ~= 1000.00*RT, ~400000.00UPS, TraCI: 353ms, vehicles TOT 693 ACT 400 BUStep #2300.00 (0ms ?*RT. ?UPS, TraCI: 228ms, vehicles TOT 712 ACT 400 BUF 0)              Step #2400.00 (0ms ?*RT. ?UPS, TraCI: 219ms, vehicles TOT 728 ACT 400 BUF 0)              Step #2500.00 (0ms ?*RT. ?UPS, TraCI: 128ms, vehicles TOT 736 ACT 400 BUF 0)              Step #2600.00 (0ms ?*RT. ?UPS, TraCI: 123ms, vehicles TOT 740 ACT 400 BUF 0)              Step #2700.00 (1ms ~= 1000.00*RT, ~400000.00UPS, TraCI: 87ms, vehicles TOT 740 ACT 400 BUFStep #2800.00 (0ms ?*RT. ?UPS, TraCI: 81ms, vehicles TOT 740 ACT 400 BUF 0)               Step #2900.00 (0ms ?*RT. ?UPS, TraCI: 79ms, vehicles TOT 740 ACT 400 BUF 0)               Step #3000.00 (0ms ?*RT. ?UPS, TraCI: 77ms, vehicles TOT 740 ACT 400 BUF 0)               
 Retrying in 1 seconds
出現数: {'A2': 367, 'A1': 33}
割合:
  Total: 400
  A1: 33 (8.25%)
  A2: 367 (91.75%)
  B1: 0 (0.00%)
  B2: 0 (0.00%)
[majority bias shortest route] vehID=init_ShelterA_2_188, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1152.80, candidates=[(1152.800725786209, 'ShelterA_2', 'E13'), (3394.230725786208, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_189, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1143.38, candidates=[(1143.3786042867512, 'ShelterA_2', 'E13'), (3384.8086042867503, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_194, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1174.54, candidates=[(1174.541197885418, 'ShelterA_2', 'E13'), (3415.971197885417, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_198, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1157.44, candidates=[(1157.4358839427016, 'ShelterA_2', 'E13'), (3398.865883942701, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_208, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1170.86, candidates=[(1170.8552681957447, 'ShelterA_2', 'E13'), (3412.2852681957434, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_210, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1151.73, candidates=[(1151.7333985501289, 'ShelterA_2', 'E13'), (3393.163398550128, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_213, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1190.46, candidates=[(1190.4635280140658, 'ShelterA_2', 'E13'), (3431.8935280140654, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_215, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1142.94, candidates=[(1142.9356296763447, 'ShelterA_2', 'E13'), (3384.3656296763443, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_205, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1246.40, candidates=[(1246.3979833318433, 'ShelterA_2', 'E13'), (3487.8279833318425, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_217, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1164.10, candidates=[(1164.0990063872443, 'ShelterA_2', 'E13'), (3405.529006387244, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_236, current_edgeID=E35, reroute_start_edgeID=-E35, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1010.05, candidates=[(1010.0485142874397, 'ShelterA_2', 'E13'), (3251.4785142874393, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_206, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1259.73, candidates=[(1259.734941815967, 'ShelterA_2', 'E13'), (3501.1649418159664, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_212, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1267.47, candidates=[(1267.4675707640506, 'ShelterA_2', 'E13'), (3508.8975707640498, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_188_3, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1248.71, candidates=[(1248.7147749922638, 'ShelterA_2', 'E13'), (3490.144774992263, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_189_4, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1258.25, candidates=[(1258.2535326680586, 'ShelterA_2', 'E13'), (3499.683532668058, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_231, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1142.24, candidates=[(1142.2402821498588, 'ShelterA_2', 'E13'), (3383.670282149858, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_198_7, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1278.94, candidates=[(1278.9381570284165, 'ShelterA_2', 'E13'), (3520.3681570284157, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_242, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1175.33, candidates=[(1175.3294923713072, 'ShelterA_2', 'E13'), (3416.7594923713064, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_247, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1160.08, candidates=[(1160.084041822053, 'ShelterA_2', 'E13'), (3401.514041822052, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_251, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1153.35, candidates=[(1153.3524340540628, 'ShelterA_2', 'E13'), (3394.7824340540624, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_252, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1190.19, candidates=[(1190.1923582204006, 'ShelterA_2', 'E13'), (3431.6223582203997, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_212_24, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1152.68, candidates=[(1152.6770005371138, 'ShelterA_2', 'E13'), (3394.1070005371134, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_198_30, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1169.11, candidates=[(1169.1079755919584, 'ShelterA_2', 'E13'), (3410.537975591958, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_255, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1180.46, candidates=[(1180.461651471511, 'ShelterA_2', 'E13'), (3421.8916514715106, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_250, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1249.06, candidates=[(1249.064443988367, 'ShelterA_2', 'E13'), (3490.494443988366, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_259, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1174.48, candidates=[(1174.4825398266582, 'ShelterA_2', 'E13'), (3415.9125398266574, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_249, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1270.03, candidates=[(1270.0347264690088, 'ShelterA_2', 'E13'), (3511.464726469008, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_254, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1251.75, candidates=[(1251.7461472862585, 'ShelterA_2', 'E13'), (3493.1761472862577, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_188_26, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1264.67, candidates=[(1264.671555087269, 'ShelterA_2', 'E13'), (3506.1015550872685, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_259_53, current_edgeID=-E35, reroute_start_edgeID=E35, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=945.45, candidates=[(945.4472870995673, 'ShelterA_2', 'E13'), (3260.6572870995665, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_256, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1269.32, candidates=[(1269.3215866559856, 'ShelterA_2', 'E13'), (3510.7515866559847, 'ShelterA_1', 'E16')]
